id	tipo	pt	yrl	flags
art79.caput	caput	Substituirá o Presidente, no caso de impedimento, e suceder-lhe-á, no de vaga, o Vice-Presidente.	Upitá kuri Prezidẽti rikuyaára, ũba ramẽ upuderi, asui upitá vaga irũu, kuá Visi-Prezidẽti.	
art79.pu	paragrafo	O Vice-Presidente da República, além de outras atribuições que lhe forem conferidas por lei complementar, auxiliará o Presidente, sempre que por ele convocado para missões especiais.	Kuá Vísi-Ptezidẽti Republica yaára, aãmu muraákí tasúi umuyãwaitá yupitásúkasá yárupí waá, usú uwajudari Prezidẽti, mairamẽ tasenũi aé yumuyã aáram aãmuraákí ispesiíyau.	
art81.caput	caput	Vagando os cargos de Presidente e Vice-Presidente da República, far-se-á eleição noventa dias depois de aberta a última vaga.	Sa iyaáraĩma tavaga kuá Prezidẽti asui Vísi-Presidẽti, yumuyã eley-itáãu usasá ririwaára 90 áraita, mairamẽ yã vaga-ita tapita iyaára ĩma.	
art81.par1	paragrafo	Ocorrendo a vacância nos últimos dois anos do período presidencial, a eleição para ambos os cargos será feita trinta dias depois da última vaga, pelo Congresso Nacional, na forma da lei.	Sá mukũi akayu upé iyára ĩma kuá Prezidẽti asui Vísi-Prezidẽti vaga, yumuyã eley-itáãu 30 ára riréwaára, umuyãsára kuá Kũgresu Nasiunau, mayé ũbeuwaá kuá yupitásúkasá.	
art81.par2	paragrafo	Em qualquer dos casos, os eleitos deverão completar o período de seus antecessores.	Mairamẽ yawé, kuá ugãyari waitá tarikúté taãmuapiri kuá mũdusá tarde waára-ira yaára-ita.	
art82.caput	caput	O mandato do Presidente da República é de 4 (quatro) anos e terá início em 5 de janeiro do ano seguinte ao de sua eleição.	Ikupusá kuá Prezidẽti umũdusaára 4 (irũdi) akayu asui urikú iyupirusawá 5 sa ára janeiro yasi resé, akayu yupiruwaá, elisãu riréwaára.	
art83.caput	caput	O Presidente e o Vice-Presidente da República não poderão, sem licença do Congresso Nacional, ausentar-se do País por período superior a quinze dias, sob pena de perda do cargo.	Kuá Prezidẽti asui Vísi-Prezidẽti ũba tapuderi taseẽmu kuá Tetãma suí usasá kupukusáwá 15 ára-ita, tiramẽ taputari taseẽmu ta kargy suí.	
art85.caput	caput	São crimes de responsabilidade os atos do Presidente da República que atentem contra a Constituição Federal e, especialmente, contra:	Krime imuraákí rupí kuá Prezidẽti Republika muri kuá-ita ũbau waitá uikú mũdusáwa turusúwa Federau, yãse ukuá aikué kuá-itá:	
art85.caput.inc1	inciso	a existência da União;	Ikue Uniyãu;	
art85.caput.inc2	inciso	o livre exercício do Poder Legislativo, do Poder Judiciário, do Ministério Público e dos Poderes constitucionais das unidades da Federação;	tapuraki tarupĩtu kuá Mũdusa Legislativu, Mũdusá Judusiariu, Ministriu Públiku asui mũdusaára aikuéwaitá tetãma turusúsawá upé;	
art85.caput.inc3	inciso	o exercício dos direitos políticos, individuais e sociais;	yumuyãsáwá pulitika, yepéswa rupíma asui siiyasa rupí;	
art85.caput.inc4	inciso	a segurança interna do País;	yumukaáturusá kuá tetãma upé;	
art85.caput.inc5	inciso	a probidade na administração;	yumukaáturusa muraákí pukusá;	
art85.caput.inc6	inciso	a lei orçamentária;	pitasúkasá ursamẽtu resé;	
art85.caput.inc7	inciso	o cumprimento das leis e das decisões judiciais.	yumuyã mayê ũbeuwa kuá pitasúkasá asui seésé kuá judusiíyau ũbeuwaá;	
art86.caput	caput	Admitida a acusação contra o Presidente da República, por dois terços da Câmara dos Deputados, será ele submetido a julgamento perante o Supremo Tribunal Federal, nas infrações penais comuns, ou perante o Senado Federal, nos crimes de responsabilidade.	Sa yuwasemu acuzasãu Prezidẽti Republika reséwaára, irupí kuá mukũi parte musapiri pusawẽra Kãmaára Deputadu-ita yaára. Aé tasú tamuyã jugamẽtu irupí kuá Turusú piri waá Tribunau Federau, mairamẽ ymuyã yawisawá akũTetãmaá, u Senadu Federau rupí, mairamẽ yumuyã yawisawá muraákí upé.	
art86.par1	paragrafo	O Presidente ficará suspenso de suas funções:	Presidẽti usẽmu kuri imuraákí sui maáramẽ:	
art86.par1.inc1	inciso	nas infrações penais comuns, se recebida a denúncia ou queixa-crime pelo Supremo Tribunal Federal;	uyawi ramẽ akũTetãma, sa taputari yã denũsia u keixarisá Turusú piri waá Tribunau Federau;	
art86.par1.inc2	inciso	nos crimes de responsabilidade, após a instauração do processo pelo Senado Federal.	krimi muraákí upé, mairamẽ yumiakũta pawá kuá prusesu Senadu Federau rupí.	
art86.par2	paragrafo	Se, decorrido o prazo de cento e oitenta dias, o julgamento não estiver concluído, cessará o afastamento do Presidente, sem prejuízo do regular prosseguimento do processo.	Sa, usasáwa 180 ára-ita, jugamẽtu ũba uyũbawa, upawá yuyúka sawá Prezidẽti, ne aikué puxuwerasá prusesu upé.	
art86.par3	paragrafo	Enquanto não sobrevier sentença condenatória, nas infrações comuns, o Presidente da República não estará sujeito a prisão.	Ũba ramẽ yumũdu sẽtẽsa yuprẽderi aárama, uyawi wa rupí akũta, Prezidẽti Republica ũba umãduai prezu aé.	
art86.par4	paragrafo	O Presidente da República, na vigência de seu mandato, não pode ser responsabilizado por atos estranhos ao exercício de suas funções.	Kuá Prezidẽti Republika yaára, umũdu pukusáwá uikú, ũba puderi yurespũsabilizari umuyã ramẽ muraákí aãmurupí umũdu pukusáwá uikú.	
art87.caput	caput	Os Ministros de Estado serão escolhidos dentre brasileiros maiores de vinte e um anos e no exercício dos direitos políticos.	Kuá ministru Istadu yaára yuparwaka kuri brazileyru tasúí tarikú ta akayu 21 iyaára kiri asui puderi waitá upuraki yawéwa upé.	
art87.pu	paragrafo	Compete ao Ministro de Estado, além de outras atribuições estabelecidas nesta Constituição e na lei:	Upuderi ixupé kuá Ministru I stadu yaára, siíya imuraákí suiwaára-ita aikuéwaá lia ley upé:	
art87.pu.inc1	inciso	exercer a orientação, coordenação e supervisão dos órgãos e entidades da administração federal na área de sua competência e referendar os atos e decretos assinados pelo Presidente da República;	puderi ũbeu mayêta, mukamẽ asui umaã mayê urgãu-ita muraákí asui ẽtidadi-ita muyãsaára muraákí federau mamẽ upuraki waá asui umusúpí atu-ita asui dekretu Prezudẽti Republika yaára u asinari waá;	
art87.pu.inc2	inciso	expedir instruções para a execução das leis, decretos e regulamentos;	mũdú mayêaárama yupaáraki kuá ley-ita, dekretu asui regulamẽtarisa-ita;	
art87.pu.inc3	inciso	apresentar ao Presidente da República relatório anual de sua gestão no Ministério;	mukamẽ Prezidẽti Republika yaára supé relaturiu yumuyã wa aiteyã Ministeriu upé yã akayu pukusáwá;	
art87.pu.inc4	inciso	praticar os atos pertinentes às atribuições que lhe forem outorgadas ou delegadas pelo Presidente da República.	usikai umuyã muraákí mayẽ yumũduwaáu yumũduwaá Prezidẽti Republika yaára rupí.	
art88.caput	caput	A lei disporá sobre a criação e extinção de Ministérios e órgãos da administração pública.	Kuá ley ukuá sesewára kuá mukirai u yũbawa kuá Ministeriu asui muraákí rupiáára-ita muraákísaára upé.	
art89.caput	caput	O Conselho da República é órgão superior de consulta do Presidente da República, e dele participam:	Kuá Reúbloka kũseliu Reúblika yaára aé yepé turusú waá Prezidẽti muyasaára purãdusára, taikú ápe:	
art89.caput.inc1	inciso	o Vice-Presidente da República;	Vise Prezidẽti Republka yaára;	
art89.caput.inc2	inciso	o Presidente da Câmara dos Deputados;	Prezidẽti kuá Kãmaára Deputadu-it yaára;	
art89.caput.inc3	inciso	o Presidente do Senado Federal;	Prezidẽti kuá Senadu Federau;	
art89.caput.inc4	inciso	os líderes da maioria e da minoria na Câmara dos Deputados;	Tuixawá siiya-ita yaára a sui ũbawa siiyya Kamaára Deputadu-ita yaára;	
art89.caput.inc5	inciso	os líderes da maioria e da minoria no Senado Federal;	Tuixawá siiya-ita yaára a sui ũbawa siiyya Kamaára Senadu federau upé	
art89.caput.inc6	inciso	o Ministro da Justiça;	Ministru Justisa yaára	
art89.caput.inc7	inciso	seis cidadãos brasileiros natos, com mais de trinta e cinco anos de idade, sendo dois nomeados pelo Presidente da República, dois eleitos pelo Senado Federal e dois eleitos pela Câmara dos Deputados, todos com mandato de três anos, vedada a recondução.	6 míra brazileyru retéwaá, 35 akayu iyaára kití, mukũi tasúiwaára Prezidẽti uparawaáka waá, mukũi yuparawaáka Senadu Feerau rupí asui mukũi yuparawaáka Kãmaára Deputadu rupí, muiri aĩta tarikú masapi akayu tapuraki aárama, ũba puderi yũpuku akayu tapuraki aárama.	digitos_divergem
art90.caput	caput	Compete ao Conselho da República pronunciar-se sobre:	Kũseliu Republika puderi purũgita tareséwaára kuá-itá:	
art90.caput.inc1	inciso	intervenção federal, estado de defesa e estado de sítio;	Ĩtevesãu Federau, istadu yudeferisá asui istadu tetãma mirí;	
art90.caput.inc2	inciso	as questões relevantes para a estabilidade das instituições democráticas.	manũgaára kaátuwaá purãga aárama taãmuraákí kuá muraákísaára demukratika-ita.	
art90.par1	paragrafo	O Presidente da República poderá convocar Ministro de Estado para participar da reunião do Conselho, quando constar da pauta questão relacionada com o respectivo Ministério.	Kuá Prezidẽti Republika yaára puderi usenũi Istadu Ministru Istadu yaára ta participari aárama reuniãu Kũseliu yaára, mairamẽ aikué manũgaára kuá ministeriu muraákí.	
art90.par2	paragrafo	A lei regulará a organização e o funcionamento do Conselho da República.	Kuá ley umuya kiakũtasá asui maĩta yumuyã muraákí Kũseliu Republika yaára.	
art91.caput	caput	O Conselho de Defesa Nacional é órgão de consulta do Presidente da República nos assuntos relacionados com a soberania nacional e a defesa do Estado democrático, e dele participam como membros natos:	Kuá Kũseliu Defeza Nasiunau aé purãdusára Prezidẽti Reopublika yaára mairamẽ yukũtari SESEWÁRA kuá suberania nasiunau asui yudefẽderisá kuá Istadu demukratiku, asui taikú ikuára upé kuá-itá:	
art91.caput.inc1	inciso	o Vice-Presidente da República;	Visi-Prezidẽti Republika yaára;	
art91.caput.inc2	inciso	o Presidente da Câmara dos Deputados;	Prezidẽti Kamaára Deputadu yaára;	
art91.caput.inc3	inciso	o Presidente do Senado Federal;	Prezidẽte Senadu Federau;	
art91.caput.inc4	inciso	o Ministro da Justiça;	Ministru Justisa;	
art91.caput.inc5	inciso	o Ministro de Estado da Defesa;	Ministru Istadu Defẽderisa yaára	
art91.caput.inc6	inciso	o Ministro das Relações Exteriores;	Ministru Relasãu Isteriu	
art91.caput.inc7	inciso	o Ministro do Planejamento;	Ministru Yuplanejarisáyaára	
art91.caput.inc8	inciso	os Comandantes da Marinha, do Exército e da Aeronáutica.	Muiri Surára-ita Mariyã, Ezersitu asui Aéronautika Kumadãti.	
art91.par1	paragrafo	Compete ao Conselho de Defesa Nacional:	Kũseliu Defẽderisa Nasiunau puderi:	
art91.par1.inc1	inciso	opinar nas hipóteses de declaração de guerra e de celebração da paz, nos termos desta Constituição;	puderi ũbeu mayêaárama yũbeu yupirú muaáraãmuyãsá asui yumusúri uikú reséwaára timãresésá amayê ũbeuwa kuá mũdusáwa turusúwa;	
art91.par1.inc2	inciso	opinar sobre a decretação do estado de defesa, do estado de sítio e da intervenção federal;	puderi ũbeu mayê aárama mayê yumuyã defẽderisá, kuá istadu tẽda miríwaára asui ĩterversãu federau;	
art91.par1.inc3	inciso	propor os critérios e condições de utilização de áreas indispensáveis à segurança do território nacional e opinar sobre seu efetivo uso, especialmente na faixa de fronteira e nas relacionadas com a preservação e a exploração dos recursos naturais de qualquer tipo;	mukamẽ mayê puderi asui irupí aárama yuzari rẽdawá mamẽ putari piriwaá yumiakũtasá tetãma nasiunau upé asui ũbeu mayê aárama yumuyã muraákí, maitẽtu kuá fruteira rupí asui kuá marupí aikué waá mukaáturusá u mauraki sesá kuá mayêwa nũgaára mineriu;	
art91.par1.inc4	inciso	estudar, propor e acompanhar o desenvolvimento de iniciativas necessárias a garantir a independência nacional e a defesa do Estado democrático.	yũbué. Ũbeu asui umaã usú maĩta yukirai usú kuá yumuyã waitá uikú kuá mutari ramẽ yumũdu ipesuaéwa tetãma asui yudefẽderi Istadu demukartiku.	
art91.par2	paragrafo	A lei regulará a organização e o funcionamento do Conselho de Defesa Nacional.	Kuá ley usú umukamẽ mayê yumuyã sui maĩta yupurakia kuá Kũseliu Defẽderisa Nasiunau.	
art94.caput	caput	Um quinto dos lugares dos Tribunais Regionais Federais, dos Tribunais dos Estados, e do Distrito Federal e Territórios será composto de membros, do Ministério Público, com mais de dez anos de carreira, e de advogados de notório saber jurídico e de reputação ilibada, com mais de dez anos de efetiva atividade profissional, indicados em lista sêxtupla pelos órgãos de representação das respectivas classes.	Yepé kĩtu rẽdawá-ita suí Tiribunáu-ita Rejiunáu Federau suí, Tribunáu Istadu-ita yaára, asuí Distritu Federáu suí asuí Teritúriu-ita, urikú kurí mẽbru-ita Ministériu Publiku suí, upurakiwa dez akayú-ita píri, asuí advugadu-ita urikúwa kuáusawá jurídiku retana, asuí urikúwa reputasãu purãgaété, upurakíwa dez akayú-ita píri mayé advugadu, asuí maã urgãu-ita tá klasi suí ta uĩdikariwa aé yepé lista upé sestupla.	
art94.pu	paragrafo	Recebidas as indicações, o tribunal formará lista tríplice, enviando-a ao Poder Executivo, que, nos vinte dias subsequentes, escolherá um de seus integrantes para nomeação.	Upisikaáramẽana ĩdikasãu-ita, tribunáu umuyã kurí yepé lista tríplisi, asuí umũdú kurí kuá lista Puder Esekutivu kití, asuí ariré amũ vĩti aára-ita, aé upurawáka kurí yepé ĩtegrante ta suí, unumeari aárama.	
art95.caput	caput	Os juízes gozam das seguintes garantias:	Juís-ita urikú kuá garãtia-ita:	
art95.caput.inc1	inciso	vitaliciedade, que, no primeiro grau, só será adquirida após dois anos de exercício, dependendo a perda do cargo, nesse período, de deliberação do tribunal a que o juiz estiver vinculado, e, nos demais casos, de sentença judicial transitada em julgado;	vitalisiedadi, aikué mukũi akayú-ita riré aé upurakiwana ramẽ, kuá akayú-ita resê aé upuderi upérderi imuraákí, yuãpikusawá, kuá deliberasãu mamẽ juis umuyai ramẽ, asuí amũ kasu-itá aáramẽ sẽtẽsa judisiáu uikú trãsitada ẽ julgadu;	
art95.caput.inc2	inciso	inamovibilidade, salvo por motivo de interesse público, na forma do art. 93, VIII;	ĩnaãmuvibilidadi, aikué ramẽ ĩteresé miírasá-yaára, mayé kuá art. yawé 93, VIII;	
art95.caput.inc3	inciso	irredutibilidade de subsídio, ressalvado o disposto nos arts. 37, X e XI, 39, § 4º, 150, II, 153, III, e 153, § 2º, I.	ũba upuderi umukaíra ta subisídiu, upuderi ayũte aáramẽ aikué mayé kuá art-ita. yawé 37, X e XI, 39, § 4º, 150, II, 153, III, e 153, § 2º, I.	
art95.pu	paragrafo	Aos juízes é vedado:	Juís-ita ũba tapuderi:	
